estado,sigla,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,MMNCasos,MMNObitos
Rio Grande do Sul,RS,2020-03-21,12,11377239,60,23,0,0,,2.642857142857143,0.0
Rio Grande do Sul,RS,2020-03-22,13,11377239,72,12,0,0,,4.285714285714286,0.0
Rio Grande do Sul,RS,2020-03-23,13,11377239,86,14,0,0,,5.142857142857143,0.0
Rio Grande do Sul,RS,2020-03-24,13,11377239,98,12,0,0,,6.142857142857143,0.0
Rio Grande do Sul,RS,2020-03-25,13,11377239,123,25,1,1,,6.928571428571429,0.0
Rio Grande do Sul,RS,2020-03-26,13,11377239,168,45,1,0,,8.642857142857142,0.07142857142857142
Rio Grande do Sul,RS,2020-03-27,13,11377239,195,27,2,1,,11.714285714285714,0.07142857142857142
Rio Grande do Sul,RS,2020-03-28,13,11377239,197,2,2,0,,13.642857142857142,0.14285714285714285
Rio Grande do Sul,RS,2020-03-29,14,11377239,226,29,2,0,,13.642857142857142,0.14285714285714285
Rio Grande do Sul,RS,2020-03-30,14,11377239,241,15,3,1,,15.714285714285714,0.14285714285714285
Rio Grande do Sul,RS,2020-03-31,14,11377239,274,33,4,1,,16.785714285714285,0.21428571428571427
Rio Grande do Sul,RS,2020-04-01,14,11377239,306,32,4,0,,18.857142857142858,0.2857142857142857
Rio Grande do Sul,RS,2020-04-02,14,11377239,334,28,5,1,,20.5,0.2857142857142857
Rio Grande do Sul,RS,2020-04-03,14,11377239,396,62,5,0,,21.857142857142858,0.35714285714285715
Rio Grande do Sul,RS,2020-04-04,14,11377239,410,14,6,1,,25.642857142857142,0.35714285714285715
Rio Grande do Sul,RS,2020-04-05,15,11377239,418,8,7,1,,25.0,0.42857142857142855
Rio Grande do Sul,RS,2020-04-06,15,11377239,481,63,7,0,,24.714285714285715,0.5
Rio Grande do Sul,RS,2020-04-07,15,11377239,508,27,8,1,,28.214285714285715,0.5
Rio Grande do Sul,RS,2020-04-08,15,11377239,555,47,9,1,,29.285714285714285,0.5714285714285714
Rio Grande do Sul,RS,2020-04-09,15,11377239,618,63,12,3,,30.857142857142858,0.5714285714285714
Rio Grande do Sul,RS,2020-04-10,15,11377239,636,18,14,2,,32.142857142857146,0.7857142857142857
Rio Grande do Sul,RS,2020-04-11,15,11377239,640,4,15,1,,31.5,0.8571428571428571
Rio Grande do Sul,RS,2020-04-12,16,11377239,653,13,16,1,,31.642857142857142,0.9285714285714286
Rio Grande do Sul,RS,2020-04-13,16,11377239,664,11,16,0,,30.5,1.0
Rio Grande do Sul,RS,2020-04-14,16,11377239,700,36,18,2,,30.214285714285715,0.9285714285714286
Rio Grande do Sul,RS,2020-04-15,16,11377239,747,47,19,1,,30.428571428571427,1.0
Rio Grande do Sul,RS,2020-04-16,16,11377239,780,33,19,0,,31.5,1.0714285714285714
Rio Grande do Sul,RS,2020-04-17,16,11377239,802,22,22,3,,31.857142857142858,1.0
Rio Grande do Sul,RS,2020-04-18,16,11377239,831,29,24,2,,29.0,1.2142857142857142
Rio Grande do Sul,RS,2020-04-19,17,11377239,854,23,24,0,,30.071428571428573,1.2857142857142858
Rio Grande do Sul,RS,2020-04-20,17,11377239,889,35,27,3,,31.142857142857142,1.2142857142857142
Rio Grande do Sul,RS,2020-04-21,17,11377239,904,15,27,0,,29.142857142857142,1.4285714285714286
Rio Grande do Sul,RS,2020-04-22,17,11377239,923,19,27,0,,28.285714285714285,1.3571428571428572
Rio Grande do Sul,RS,2020-04-23,17,11377239,994,71,29,2,,26.285714285714285,1.2857142857142858
Rio Grande do Sul,RS,2020-04-24,17,11377239,1061,67,31,2,,26.857142857142858,1.2142857142857142
Rio Grande do Sul,RS,2020-04-25,17,11377239,1096,35,34,3,,30.357142857142858,1.2142857142857142
Rio Grande do Sul,RS,2020-04-26,18,11377239,1166,70,35,1,,32.57142857142857,1.3571428571428572
Rio Grande do Sul,RS,2020-04-27,18,11377239,1228,62,42,7,,36.642857142857146,1.3571428571428572
